scenario,method,rho,sigma_2,rep,euclidean_dist,max_abs_coef_diff,cosine_similarity,prediction_mse,prediction_mae,prediction_corr
norm_N1000_p10_rho0.6_sigma1.0_rep54,norm,0.6,1.0,54,0.19733764362410497,0.125907294943588,0.9982412534387939,0.01838312125242803,0.10896642639364161,0.9998903911181347
norm_N1000_p10_rho0.6_sigma1.0_rep55,norm,0.6,1.0,55,0.19057495740467326,0.10625282082659049,0.9983644158837576,0.0159120872437899,0.10000767603362856,0.9998884179235139
norm_N1000_p10_rho0.6_sigma1.0_rep56,norm,0.6,1.0,56,0.16397012525674676,0.09169577683740826,0.998795661175696,0.016121559417857367,0.10170458755408883,0.9999320070281691
norm_N1000_p10_rho0.6_sigma1.0_rep57,norm,0.6,1.0,57,0.23375700443925884,0.1191384733523212,0.9975833139637889,0.03325277360615995,0.14805053579757693,0.9998704574614171
norm_N1000_p10_rho0.6_sigma1.0_rep58,norm,0.6,1.0,58,0.24226514078562622,0.16638556108523161,0.9973920822853904,0.024991090102766036,0.12612539654374824,0.9998263213978846
norm_N1000_p10_rho0.6_sigma1.0_rep59,norm,0.6,1.0,59,0.20176378911749854,0.10546299869303066,0.9981371809033334,0.01847741813969202,0.10830498412438323,0.9998798780746769
norm_N1000_p10_rho0.6_sigma1.0_rep6,norm,0.6,1.0,6,0.23008220334696114,0.142740657168818,0.9976024317703156,0.022743603539756158,0.11997016048080728,0.9998329425712782
norm_N1000_p10_rho0.6_sigma1.0_rep60,norm,0.6,1.0,60,0.2287265819540835,0.10394048690447166,0.9976059201034884,0.025906266206264583,0.1287846205597576,0.9998640018427871
norm_N1000_p10_rho0.6_sigma1.0_rep61,norm,0.6,1.0,61,0.33296149932556435,0.2008029850037466,0.9949779591123508,0.04869727212650013,0.17617502181938816,0.9996706478669312
norm_N1000_p10_rho0.6_sigma1.0_rep62,norm,0.6,1.0,62,0.13574049884812742,0.0879865603334089,0.999173202458641,0.010182301570849475,0.08018971163239569,0.9999446132166947
norm_N1000_p10_rho0.6_sigma1.0_rep63,norm,0.6,1.0,63,0.24008959381589892,0.13540390887257436,0.9974103009832188,0.024247764350977263,0.12450710002803439,0.9998171839567918
norm_N1000_p10_rho0.6_sigma1.0_rep64,norm,0.6,1.0,64,0.2499852651149682,0.1424203937060029,0.9973083479090394,0.030336852305933297,0.13978025517803835,0.9998307046852081
norm_N1000_p10_rho0.6_sigma1.0_rep65,norm,0.6,1.0,65,0.20465631504601614,0.11357059429099559,0.9981487858874895,0.02408398049329953,0.12421943443635809,0.9998770783349984
norm_N1000_p10_rho0.6_sigma1.0_rep66,norm,0.6,1.0,66,0.18158244544772004,0.10241797751196036,0.9985491468196596,0.014362021294170864,0.0956278512708317,0.9999028678207103
norm_N1000_p10_rho0.6_sigma1.0_rep67,norm,0.6,1.0,67,0.11761089990412313,0.06766358663702432,0.9993937190879507,0.011515126447329422,0.0853492082090313,0.9999661372554779
norm_N1000_p10_rho0.6_sigma1.0_rep68,norm,0.6,1.0,68,0.20062623296199442,0.10433078861595346,0.9981854248963311,0.022559535271707305,0.12382083444220011,0.9999089682768088
norm_N1000_p10_rho0.6_sigma1.0_rep69,norm,0.6,1.0,69,0.20938700724747944,0.13905039747527514,0.9980118072942881,0.022668779450033382,0.11966287928804056,0.9998634738582559
norm_N1000_p10_rho0.6_sigma1.0_rep7,norm,0.6,1.0,7,0.2796045492586867,0.20686200820865008,0.9964636626983499,0.03464571702561838,0.14833090400490667,0.9997586791150807
norm_N1000_p10_rho0.6_sigma1.0_rep70,norm,0.6,1.0,70,0.2361280780304879,0.15724563369895583,0.9974768997129838,0.026324565015646853,0.1299140815910303,0.999836212963224
norm_N1000_p10_rho0.6_sigma1.0_rep71,norm,0.6,1.0,71,0.2287308284467505,0.15340473101443308,0.9978077915542418,0.027792640807318792,0.1324071241402273,0.999848550059812
norm_N1000_p10_rho0.6_sigma1.0_rep72,norm,0.6,1.0,72,0.27497839609381425,0.15142066456130754,0.9966411396078908,0.03016776682128365,0.13748047235290622,0.999766237224677
norm_N1000_p10_rho0.6_sigma1.0_rep73,norm,0.6,1.0,73,0.2104071813904207,0.14125474990427933,0.9979952314145871,0.019555996258113748,0.11178959485502218,0.9998711987699078
norm_N1000_p10_rho0.6_sigma1.0_rep74,norm,0.6,1.0,74,0.21818463050518053,0.12192179620064969,0.9978680502528391,0.020307024347245146,0.11356078110758117,0.9998531785427487
norm_N1000_p10_rho0.6_sigma1.0_rep75,norm,0.6,1.0,75,0.2299202893766829,0.17769767341493026,0.9976366680665977,0.024414159820172518,0.12513315718114953,0.9998499501268526
norm_N1000_p10_rho0.6_sigma1.0_rep76,norm,0.6,1.0,76,0.17650689798054411,0.09973248727825945,0.9986041210812993,0.018074209458175297,0.10748282199644375,0.9999006383139188
norm_N1000_p10_rho0.6_sigma1.0_rep77,norm,0.6,1.0,77,0.1754388848173634,0.09389033230329868,0.9986245893653131,0.014148734383789338,0.09457765071660056,0.9999075855607523
norm_N1000_p10_rho0.6_sigma1.0_rep78,norm,0.6,1.0,78,0.20582544077446172,0.09926969189155599,0.9980674186765461,0.019264566686598185,0.11114772233452057,0.9998795428339191
norm_N1000_p10_rho0.6_sigma1.0_rep79,norm,0.6,1.0,79,0.295973424593587,0.20187257642355583,0.9962079777811812,0.043836210115937295,0.1672517547167328,0.9997399911111166
norm_N1000_p10_rho0.6_sigma1.0_rep8,norm,0.6,1.0,8,0.18448292013901735,0.13472156278239433,0.9984595279519702,0.01372324166775009,0.093588096715194,0.9998965705696239
norm_N1000_p10_rho0.6_sigma1.0_rep80,norm,0.6,1.0,80,0.2571888320872419,0.13914433883409383,0.9969888156016444,0.027427085439393328,0.13250535676880984,0.9998047208955875
norm_N1000_p10_rho0.6_sigma1.0_rep81,norm,0.6,1.0,81,0.26640797019487583,0.14166039830976196,0.9968552929824186,0.03047826894043624,0.13931417253284484,0.9997877222392573
norm_N1000_p10_rho0.6_sigma1.0_rep82,norm,0.6,1.0,82,0.22976971072962177,0.18656119304027052,0.9976813730188772,0.027357397067007752,0.13400033219789126,0.9998646579691606
norm_N1000_p10_rho0.6_sigma1.0_rep83,norm,0.6,1.0,83,0.13010644152726383,0.09070423394071092,0.9992608326461612,0.008205906402838197,0.07287722478187993,0.9999527601347962
norm_N1000_p10_rho0.6_sigma1.0_rep84,norm,0.6,1.0,84,0.20851425835953177,0.09970828572082635,0.9980225797943293,0.018433003646108045,0.10783994051684485,0.9998653952591845
norm_N1000_p10_rho0.6_sigma1.0_rep85,norm,0.6,1.0,85,0.29064585745570337,0.1477658639118531,0.9962043176144182,0.038547919770203276,0.15680499125807024,0.999746991615329
norm_N1000_p10_rho0.6_sigma1.0_rep86,norm,0.6,1.0,86,0.1134567086109869,0.06411211143413631,0.9994301332583453,0.017980320008858887,0.10676553809668257,0.9999714823474453
norm_N1000_p10_rho0.6_sigma1.0_rep87,norm,0.6,1.0,87,0.20776008934332332,0.130162743939367,0.9980284016386499,0.019183829263444682,0.11096844328191878,0.9998750301307787
norm_N1000_p10_rho0.6_sigma1.0_rep88,norm,0.6,1.0,88,0.2105400622071975,0.12834583717638182,0.9980120127044396,0.02090861274585285,0.1153809387214359,0.9998718089297961
norm_N1000_p10_rho0.6_sigma1.0_rep89,norm,0.6,1.0,89,0.21873618042502876,0.12505783038011398,0.9978219108102999,0.024290555213743077,0.12419682400984795,0.999860499275926
norm_N1000_p10_rho0.6_sigma1.0_rep9,norm,0.6,1.0,9,0.1960679210554211,0.12507939732580964,0.9982752384693023,0.01659818626197364,0.10309584619072171,0.9998887917766613
norm_N1000_p10_rho0.6_sigma1.0_rep90,norm,0.6,1.0,90,0.21981223907671033,0.11529474308118715,0.9978383086628038,0.01905639679103509,0.11067959207712656,0.9998553471443956
norm_N1000_p10_rho0.6_sigma1.0_rep91,norm,0.6,1.0,91,0.22413866780898692,0.13528655486804775,0.9977152801961103,0.02540677831569816,0.1292019993683454,0.9998759299622857
norm_N1000_p10_rho0.6_sigma1.0_rep92,norm,0.6,1.0,92,0.23939379491014065,0.13708547492943435,0.9974006699091842,0.023885155192410867,0.12397417583225179,0.9998220681159227
norm_N1000_p10_rho0.6_sigma1.0_rep93,norm,0.6,1.0,93,0.20739911203750136,0.11341059562096756,0.9980710365054779,0.01850698615855671,0.10845566322582065,0.9998681111978159
norm_N1000_p10_rho0.6_sigma1.0_rep94,norm,0.6,1.0,94,0.18332200579083505,0.09301799533103039,0.9985193666511999,0.017297070412279656,0.10565860989982562,0.9999127609231825
norm_N1000_p10_rho0.6_sigma1.0_rep95,norm,0.6,1.0,95,0.3135903481748109,0.20271296740872868,0.9955180178506942,0.03973434667589884,0.1591210270858139,0.9996913009826586
norm_N1000_p10_rho0.6_sigma1.0_rep96,norm,0.6,1.0,96,0.17029884780083265,0.0941881836439954,0.9986792683648077,0.017406587247008734,0.10843995385080209,0.9999381224235087
norm_N1000_p10_rho0.6_sigma1.0_rep97,norm,0.6,1.0,97,0.21134357648551752,0.14458364054383632,0.997973717114373,0.017883558026039,0.10639065072442058,0.999862190684712
norm_N1000_p10_rho0.6_sigma1.0_rep98,norm,0.6,1.0,98,0.2432953462556025,0.11255398526164428,0.9973381524435684,0.024891313619969064,0.12579683426043248,0.999817087742677
norm_N1000_p10_rho0.6_sigma1.0_rep99,norm,0.6,1.0,99,0.22795154456544173,0.13636263666345927,0.9975831066265223,0.022081482266471886,0.11859686247785128,0.9998355578941479
norm_N1000_p10_rho0.6_sigma1.5_rep1,norm,0.6,1.5,1,0.16667940800103875,0.09957974800523006,0.998822044316302,0.014993375575982952,0.09847541619424144,0.9999250782524158
norm_N1000_p10_rho0.6_sigma1.5_rep10,norm,0.6,1.5,10,0.23091665493653163,0.11181941072548351,0.9975917685855717,0.02219955775678917,0.11905357631628953,0.999843090153701
norm_N1000_p10_rho0.6_sigma1.5_rep100,norm,0.6,1.5,100,0.24258439491972228,0.15922478700843468,0.99728319254855,0.0278726675731456,0.13299673749416774,0.9998107840205533
norm_N1000_p10_rho0.6_sigma1.5_rep11,norm,0.6,1.5,11,0.22478234276860154,0.14074993392572965,0.997682240972485,0.02513507211238827,0.1264731556185257,0.9998509848137777
norm_N1000_p10_rho0.6_sigma1.5_rep12,norm,0.6,1.5,12,0.25815579967934,0.1323911732172014,0.9969993350149815,0.026147129740052174,0.12905428364640187,0.9998009952762983
norm_N1000_p10_rho0.6_sigma1.5_rep13,norm,0.6,1.5,13,0.23379240381511812,0.11719714588188368,0.9975189464134336,0.02485628804034145,0.125744447315491,0.9998392059108452
norm_N1000_p10_rho0.6_sigma1.5_rep14,norm,0.6,1.5,14,0.25618813786088807,0.13185978672002385,0.9970726394872331,0.028733648055364318,0.1355890332973081,0.9998115698163875
norm_N1000_p10_rho0.6_sigma1.5_rep15,norm,0.6,1.5,15,0.3152902615446899,0.20455364196480297,0.9955735325817414,0.040014214909173396,0.15973959036992968,0.9996970156276819
norm_N1000_p10_rho0.6_sigma1.5_rep16,norm,0.6,1.5,16,0.17780642127395857,0.11480438514373958,0.9985735929960663,0.01340499312442774,0.09183672160195601,0.9999011419321834
norm_N1000_p10_rho0.6_sigma1.5_rep17,norm,0.6,1.5,17,0.2242656368458068,0.11337857330132373,0.9977328004758835,0.028256160165718875,0.1343543002967475,0.9998507548147593
norm_N1000_p10_rho0.6_sigma1.5_rep18,norm,0.6,1.5,18,0.17860371564517244,0.10298197917867569,0.9985262426750312,0.013093005214398582,0.09082893359169061,0.9998995885748667
norm_N1000_p10_rho0.6_sigma1.5_rep19,norm,0.6,1.5,19,0.26540996085556945,0.13638155136384533,0.9969176783746657,0.031150824923074135,0.14097002347984486,0.9997947903056326
norm_N1000_p10_rho0.6_sigma1.5_rep2,norm,0.6,1.5,2,0.17995413867726656,0.08399902424084815,0.9985363766604712,0.021661900254180064,0.11872529149604366,0.9999246081153133
norm_N1000_p10_rho0.6_sigma1.5_rep20,norm,0.6,1.5,20,0.24953664904930306,0.14972008299827955,0.9972627591631839,0.0265370189251567,0.12930871966051014,0.999807330490761
norm_N1000_p10_rho0.6_sigma1.5_rep21,norm,0.6,1.5,21,0.26325019691909446,0.1746738950227691,0.9969073714410777,0.030014568136774784,0.13781057210077002,0.9997942901257763
norm_N1000_p10_rho0.6_sigma1.5_rep22,norm,0.6,1.5,22,0.3365768673338552,0.206892488860545,0.994919203248844,0.04659844071895199,0.17258598926406585,0.9996730984301742
norm_N1000_p10_rho0.6_sigma1.5_rep23,norm,0.6,1.5,23,0.29608454392686584,0.17436339731325323,0.9960166364827135,0.05493141522762737,0.18738100498455165,0.9997512534322621
norm_N1000_p10_rho0.6_sigma1.5_rep24,norm,0.6,1.5,24,0.2648335724253514,0.11432539613200376,0.9968040408932104,0.03223429085578955,0.14396777558145962,0.999808613400601
norm_N1000_p10_rho0.6_sigma1.5_rep25,norm,0.6,1.5,25,0.3584755010645289,0.19702555346984485,0.9943549887427227,0.057973690086214356,0.19231203333766558,0.9996210047751392
norm_N1000_p10_rho0.6_sigma1.5_rep26,norm,0.6,1.5,26,0.2762503773443563,0.13608640847128994,0.9966837503132647,0.031913345732512026,0.1423847253397228,0.9997742356020877
norm_N1000_p10_rho0.6_sigma1.5_rep27,norm,0.6,1.5,27,0.18707271981014356,0.1161684258281015,0.9986474086445869,0.026829014293759394,0.13535388581875926,0.9999364955587492
norm_N1000_p10_rho0.6_sigma1.5_rep28,norm,0.6,1.5,28,0.1687111135729613,0.08093951771358276,0.9988260819396506,0.017804212420829055,0.107101858167509,0.9999196444550554
norm_N1000_p10_rho0.6_sigma1.5_rep29,norm,0.6,1.5,29,0.21461778614000016,0.13183067215410127,0.9979490161990662,0.023866158981725682,0.12385671411368772,0.9998803886169646
norm_N1000_p10_rho0.6_sigma1.5_rep3,norm,0.6,1.5,3,0.27882759315168526,0.13539294895422727,0.9967173101197435,0.05461263177604395,0.1872916383286125,0.999773563137942
norm_N1000_p10_rho0.6_sigma1.5_rep30,norm,0.6,1.5,30,0.2937546294503672,0.18427708261560372,0.9961561585555664,0.03505907952676116,0.1492169073716015,0.9997365631545423
norm_N1000_p10_rho0.6_sigma1.5_rep31,norm,0.6,1.5,31,0.18237921599922136,0.09069580707827407,0.9984877972690366,0.016849477784281114,0.1033523333354004,0.9998973980553308
norm_N1000_p10_rho0.6_sigma1.5_rep32,norm,0.6,1.5,32,0.31407149930357,0.15968431227787638,0.9955430549922413,0.04962591652624259,0.17822418996980122,0.9997025904307469
norm_N1000_p10_rho0.6_sigma1.5_rep33,norm,0.6,1.5,33,0.25677531738374004,0.15636918952145662,0.9970305027215496,0.027401297040134692,0.13214695224403178,0.9997909123564525
norm_N1000_p10_rho0.6_sigma1.5_rep34,norm,0.6,1.5,34,0.24705976608661756,0.12395324552704134,0.997246921355324,0.03727427789343354,0.1541549830338817,0.9998139288482031
norm_N1000_p10_rho0.6_sigma1.5_rep35,norm,0.6,1.5,35,0.3584186051680122,0.15290577155050844,0.9941486469055486,0.05055217424008224,0.17883618056226275,0.9996111943298877
norm_N1000_p10_rho0.6_sigma1.5_rep36,norm,0.6,1.5,36,0.30340691540808007,0.2057681933320752,0.9957987178669224,0.045459994395970454,0.17003268678232347,0.9997254038267602
norm_N1000_p10_rho0.6_sigma1.5_rep37,norm,0.6,1.5,37,0.21312292222411988,0.12634485054341027,0.9979562105664918,0.020448102587392818,0.1141850993184147,0.9998712526584731
norm_N1000_p10_rho0.6_sigma1.5_rep38,norm,0.6,1.5,38,0.24367104723788846,0.1729355683543925,0.997312455319977,0.02657114268364058,0.1300789595440303,0.9998199652776095
norm_N1000_p10_rho0.6_sigma1.5_rep39,norm,0.6,1.5,39,0.22174026754201917,0.1452971536216976,0.9977710681088321,0.02082645633234528,0.11491746688959488,0.9998480641121813
norm_N1000_p10_rho0.6_sigma1.5_rep4,norm,0.6,1.5,4,0.27315572866473714,0.1313014585541521,0.9966628049893729,0.03698530866127735,0.1553272877150813,0.999805119741938
norm_N1000_p10_rho0.6_sigma1.5_rep40,norm,0.6,1.5,40,0.16674239786841627,0.09455324262555442,0.9988307700014836,0.0161636133243828,0.10381715992156182,0.999938199403999
norm_N1000_p10_rho0.6_sigma1.5_rep41,norm,0.6,1.5,41,0.3194764928767487,0.1665633481528217,0.9954154899867427,0.04152480371235218,0.1619961917361894,0.9996865329446188
norm_N1000_p10_rho0.6_sigma1.5_rep42,norm,0.6,1.5,42,0.36953906526539,0.16879271222785985,0.9937610944155473,0.05629731557750509,0.18947297160584387,0.9995723843259525
norm_N1000_p10_rho0.6_sigma1.5_rep43,norm,0.6,1.5,43,0.36926023150885795,0.195342543269046,0.993908723179858,0.059218110147666356,0.19527774317932028,0.9995751867011711
norm_N1000_p10_rho0.6_sigma1.5_rep44,norm,0.6,1.5,44,0.15262546269173768,0.07464557042902065,0.9989415228077536,0.010174382689253924,0.08074729580379861,0.9999311604891331
norm_N1000_p10_rho0.6_sigma1.5_rep45,norm,0.6,1.5,45,0.3278000063103062,0.19968050816288085,0.9951460015843487,0.04443162846396273,0.16815934380159575,0.9996616291014637
norm_N1000_p10_rho0.6_sigma1.5_rep46,norm,0.6,1.5,46,0.19828073536625704,0.1156209359118261,0.9982523677560129,0.01587182833909262,0.09983610833748813,0.9998797405088001
norm_N1000_p10_rho0.6_sigma1.5_rep47,norm,0.6,1.5,47,0.2440826720095312,0.1640722461270614,0.9972538396559104,0.02431128660298566,0.12350307846230364,0.9998145836825578
norm_N1000_p10_rho0.6_sigma1.5_rep48,norm,0.6,1.5,48,0.2561097528962841,0.17077003810802094,0.9970629213535135,0.029600992595670648,0.13693558211026216,0.9997989215680658
norm_N1000_p10_rho0.6_sigma1.5_rep49,norm,0.6,1.5,49,0.2587492343706076,0.19876246619384608,0.9969333134524239,0.027247539165791836,0.13222322251730179,0.9997944800052518
norm_N1000_p10_rho0.6_sigma1.5_rep5,norm,0.6,1.5,5,0.22861592819554616,0.1278738513508062,0.997635320813024,0.033860727355048616,0.1467003570301967,0.9998605496072697
norm_N1000_p10_rho0.6_sigma1.5_rep50,norm,0.6,1.5,50,0.18055688741749154,0.11136809449695317,0.9985463130265708,0.0163635623466053,0.10236154743362727,0.999907234246735
norm_N1000_p10_rho0.6_sigma1.5_rep51,norm,0.6,1.5,51,0.1681311953711514,0.09074731961540516,0.9987398223567467,0.013711741208478935,0.09439227480064266,0.9999245153338067
norm_N1000_p10_rho0.6_sigma1.5_rep52,norm,0.6,1.5,52,0.30139123979855503,0.1907242255877677,0.9958751095567416,0.04105181147057682,0.16211756527469437,0.9997316579714506
norm_N1000_p10_rho0.6_sigma1.5_rep53,norm,0.6,1.5,53,0.22824862062942106,0.10443775433539637,0.9977463321829309,0.027300567740488377,0.13148054765389383,0.9998459988985077
norm_N1000_p10_rho0.6_sigma1.5_rep54,norm,0.6,1.5,54,0.17130635579066006,0.07921501570520006,0.9986621393006653,0.014286186280634754,0.09568508163387687,0.9999195920768232
norm_N1000_p10_rho0.6_sigma1.5_rep55,norm,0.6,1.5,55,0.35434383194035973,0.16710761014734876,0.9943237128205233,0.0618389292405318,0.19942305145291264,0.9996741596559886
norm_N1000_p10_rho0.6_sigma1.5_rep56,norm,0.6,1.5,56,0.28146560502814055,0.12375641861495379,0.9964594438779502,0.033402663606438635,0.14540838244748075,0.9997618789535523
norm_N1000_p10_rho0.6_sigma1.5_rep57,norm,0.6,1.5,57,0.2322504381951409,0.1353527423797367,0.9975702751038743,0.024626882634847563,0.1254911611596821,0.9998366247329529
norm_N1000_p10_rho0.6_sigma1.5_rep58,norm,0.6,1.5,58,0.2355530902236486,0.10553406360376627,0.9975711516444986,0.025781317632951932,0.12820234268024,0.9998416766253818
norm_N1000_p10_rho0.6_sigma1.5_rep59,norm,0.6,1.5,59,0.2560716578024009,0.142143421716163,0.9970387648269282,0.02776082693871595,0.13333295340228984,0.9997988383777956
norm_N1000_p10_rho0.6_sigma1.5_rep6,norm,0.6,1.5,6,0.3647651047501636,0.20865790561986663,0.9938843344682907,0.054838988787365414,0.18664582115061593,0.9995784179743522
norm_N1000_p10_rho0.6_sigma1.5_rep60,norm,0.6,1.5,60,0.2219837827569,0.14644196814755495,0.9977765292530392,0.02065605692220566,0.1147514547390356,0.9998465974835961
norm_N1000_p10_rho0.6_sigma1.5_rep61,norm,0.6,1.5,61,0.17840973072211644,0.11183598482387347,0.9986308096959569,0.02343714664268065,0.12260264744773185,0.9999086466685989
norm_N1000_p10_rho0.6_sigma1.5_rep62,norm,0.6,1.5,62,0.23127312879443376,0.15082835868041766,0.997673094342803,0.03564701287029988,0.1602125250441073,0.9999039150593276
norm_N1000_p10_rho0.6_sigma1.5_rep63,norm,0.6,1.5,63,0.3753501272853972,0.2510742543838915,0.9938889497977336,0.06270748989750476,0.1997294478703894,0.9995767959123857
norm_N1000_p10_rho0.6_sigma1.5_rep64,norm,0.6,1.5,64,0.13886613583175367,0.08311156446393131,0.9991311448000713,0.007774401173013597,0.07023865352593868,0.9999413933914296
norm_N1000_p10_rho0.6_sigma1.5_rep65,norm,0.6,1.5,65,0.23106260121096533,0.14990182480989844,0.9976248397855112,0.02663883089787872,0.1305636281375269,0.9998359753933109
norm_N1000_p10_rho0.6_sigma1.5_rep66,norm,0.6,1.5,66,0.21571367651574197,0.11145236585545559,0.997913740265985,0.024562687558803288,0.12513819569282464,0.9998652934202985
norm_N1000_p10_rho0.6_sigma1.5_rep67,norm,0.6,1.5,67,0.2113559541991916,0.10953532454786474,0.9980238131137226,0.018882057672127372,0.10935511681321158,0.9998628270753404
norm_N1000_p10_rho0.6_sigma1.5_rep68,norm,0.6,1.5,68,0.33228372181744426,0.17160689739115365,0.9950591465166959,0.05034375906317299,0.1788061891237924,0.9996633160624623
norm_N1000_p10_rho0.6_sigma1.5_rep69,norm,0.6,1.5,69,0.18540017674938516,0.12238267858559748,0.9986335556488135,0.023178003173357574,0.12208294506311275,0.9999141432692904
