method,rho,sigma_2,rep,term,beta_true,beta_od,beta_sd,diff
cart,0.0,1.0,33,β6,1,1.0258902168847461,0.567836534603605,0.4580536822811412
cart,0.0,1.0,33,β7,1,0.9799942604107192,0.4913449911878599,0.48864926922285934
cart,0.0,1.0,33,β8,1,1.0885102138819864,0.7393644759498998,0.3491457379320866
cart,0.0,1.0,33,β9,1,0.9957216519218665,0.8196130367007981,0.17610861522106835
cart,0.0,1.0,33,β10,1,1.017234624904089,0.4126236406957057,0.6046109842083832
cart,0.0,1.0,34,β₀ (intercept),1,0.9987972010281072,1.2434293152701945,-0.2446321142420873
cart,0.0,1.0,34,β1,1,1.0685375135910171,0.7427263360102425,0.3258111775807746
cart,0.0,1.0,34,β2,1,1.0252996318816952,0.740809439928001,0.2844901919536942
cart,0.0,1.0,34,β3,1,1.0097944224613522,0.5161403662274895,0.4936540562338627
cart,0.0,1.0,34,β4,1,0.9658946684890877,0.09809261747721945,0.8678020510118682
cart,0.0,1.0,34,β5,1,1.014369541893265,0.5655096733147129,0.4488598685785521
cart,0.0,1.0,34,β6,1,0.9893451085640859,0.7759855612574202,0.21335954730666562
cart,0.0,1.0,34,β7,1,1.002523324205921,0.40936252173244203,0.593160802473479
cart,0.0,1.0,34,β8,1,0.9100702090394582,0.5293785532667368,0.38069165577272146
cart,0.0,1.0,34,β9,1,1.067216536802303,0.7118550391753834,0.3553614976269196
cart,0.0,1.0,34,β10,1,1.0091141864926305,0.5352978730994965,0.473816313393134
cart,0.0,1.0,35,β₀ (intercept),1,1.0251495888233169,1.1005886061459884,-0.07543901732267155
cart,0.0,1.0,35,β1,1,0.9934178809777319,0.6089314147362809,0.384486466241451
cart,0.0,1.0,35,β2,1,0.9600183549438411,0.6341589190598014,0.32585943588403976
cart,0.0,1.0,35,β3,1,0.9612791995682134,0.47843396777828806,0.48284523178992533
cart,0.0,1.0,35,β4,1,0.9536071105684238,0.505856117076899,0.4477509934915248
cart,0.0,1.0,35,β5,1,1.0143699491565001,0.7385839358550724,0.2757860133014277
cart,0.0,1.0,35,β6,1,0.9834938328120151,0.7963246099922627,0.18716922281975235
cart,0.0,1.0,35,β7,1,1.0688903309674223,0.5634428982089726,0.5054474327584496
cart,0.0,1.0,35,β8,1,0.9986276031854886,0.4249576849147185,0.5736699182707701
cart,0.0,1.0,35,β9,1,0.968365123275163,0.527167495007032,0.441197628268131
cart,0.0,1.0,35,β10,1,1.0102090587449364,0.22454788197129444,0.7856611767736419
cart,0.0,1.0,36,β₀ (intercept),1,1.0029439220749046,1.0550670280587082,-0.05212310598380365
cart,0.0,1.0,36,β1,1,1.0225359996728731,0.5583908294242532,0.4641451702486199
cart,0.0,1.0,36,β2,1,1.007982517467154,0.8002506828653837,0.20773183460177025
cart,0.0,1.0,36,β3,1,1.0246825321498194,0.6702905249991513,0.3543920071506681
cart,0.0,1.0,36,β4,1,0.9881997682391187,0.4689611570576912,0.5192386111814276
cart,0.0,1.0,36,β5,1,1.023689506762329,0.6233881895065531,0.400301317255776
cart,0.0,1.0,36,β6,1,0.9781604930551228,0.46848891226334277,0.50967158079178
cart,0.0,1.0,36,β7,1,1.0193868468583318,0.46573165243267783,0.553655194425654
cart,0.0,1.0,36,β8,1,1.0653565656419288,0.5098640588899854,0.5554925067519434
cart,0.0,1.0,36,β9,1,1.0200534568037047,0.6242655351674962,0.3957879216362086
cart,0.0,1.0,36,β10,1,1.0078008330274824,0.5301531706039756,0.47764766242350676
cart,0.0,1.0,37,β₀ (intercept),1,0.9954816817617886,0.9520562174216094,0.04342546434017924
cart,0.0,1.0,37,β1,1,0.9898117421519947,0.6456189773103278,0.34419276484166694
cart,0.0,1.0,37,β2,1,0.9601423762021517,0.6294532064398993,0.3306891697622524
cart,0.0,1.0,37,β3,1,0.9953329136814562,0.9065009766387792,0.088831937042677
cart,0.0,1.0,37,β4,1,1.0248934092768442,0.7470450072094081,0.2778484020674361
cart,0.0,1.0,37,β5,1,0.992118055367209,0.29321254183341566,0.6989055135337934
cart,0.0,1.0,37,β6,1,0.9663473489276415,0.4863095561780441,0.4800377927495974
cart,0.0,1.0,37,β7,1,1.0256564378992017,0.5654153231281205,0.4602411147710812
cart,0.0,1.0,37,β8,1,0.9816025346508674,0.40891569202906103,0.5726868426218064
cart,0.0,1.0,37,β9,1,1.0371375490928254,0.61626077620602,0.42087677288680536
cart,0.0,1.0,37,β10,1,0.965960445176526,0.23487642220822008,0.731084022968306
cart,0.0,1.0,38,β₀ (intercept),1,0.9853532447187937,1.0748926520353748,-0.08953940731658105
cart,0.0,1.0,38,β1,1,1.0018996867178822,0.8089742092758986,0.19292547744198363
cart,0.0,1.0,38,β2,1,1.0194348214458322,0.5976466794007608,0.4217881420450714
cart,0.0,1.0,38,β3,1,0.995999035726522,0.3822880400257871,0.613710995700735
cart,0.0,1.0,38,β4,1,0.9427072634658091,0.3970727467497555,0.5456345167160537
cart,0.0,1.0,38,β5,1,0.962994164431969,0.49808335187333813,0.4649108125586308
cart,0.0,1.0,38,β6,1,1.0092145756133593,0.5190761296964863,0.49013844591687294
cart,0.0,1.0,38,β7,1,0.9612492176547348,0.8117351970520044,0.14951402060273045
cart,0.0,1.0,38,β8,1,0.9987977870563028,0.5058642196934516,0.4929335673628512
cart,0.0,1.0,38,β9,1,0.9871913203978692,0.3938146055888795,0.5933767148089897
cart,0.0,1.0,38,β10,1,1.0089463143418296,0.3767665202955425,0.6321797940462871
cart,0.0,1.0,39,β₀ (intercept),1,0.9645542405007879,0.8355562479648121,0.12899799253597577
cart,0.0,1.0,39,β1,1,0.9775666247520055,0.6349125565292967,0.34265406822270883
cart,0.0,1.0,39,β2,1,1.0448596000385746,0.4686703152551098,0.5761892847834648
cart,0.0,1.0,39,β3,1,1.0336690868624943,0.6234813530287395,0.41018773383375473
cart,0.0,1.0,39,β4,1,1.010040077390283,0.6124796515377571,0.3975604258525258
cart,0.0,1.0,39,β5,1,0.9915141527831586,1.1158349154363054,-0.12432076265314684
cart,0.0,1.0,39,β6,1,1.0297408671185808,0.7028314349948329,0.3269094321237479
cart,0.0,1.0,39,β7,1,0.981534470673636,0.8068769635403326,0.1746575071333034
cart,0.0,1.0,39,β8,1,1.0069262385126987,0.2802765000747889,0.7266497384379098
cart,0.0,1.0,39,β9,1,1.0163162435092339,0.6292926709752088,0.3870235725340251
cart,0.0,1.0,39,β10,1,0.9642794670733459,0.32324142618701246,0.6410380408863334
cart,0.0,1.0,4,β₀ (intercept),1,0.9468948623082946,1.0099801421689143,-0.06308527986061974
cart,0.0,1.0,4,β1,1,1.0242114994424234,0.47406015050114897,0.5501513489412744
cart,0.0,1.0,4,β2,1,0.9917742495868236,0.7039870558056529,0.2877871937811707
cart,0.0,1.0,4,β3,1,0.9875174689615627,0.32286503209155176,0.6646524368700109
cart,0.0,1.0,4,β4,1,0.9997046513083239,0.4272742627149,0.5724303885934239
cart,0.0,1.0,4,β5,1,1.0123158758090178,0.3823507754755243,0.6299651003334935
cart,0.0,1.0,4,β6,1,1.0174158734405452,0.42125346727407814,0.596162406166467
cart,0.0,1.0,4,β7,1,1.0024547771939736,1.051293792450237,-0.04883901525626344
cart,0.0,1.0,4,β8,1,1.0317141539537207,0.7241464659932422,0.3075676879604785
cart,0.0,1.0,4,β9,1,1.0337924067129318,0.613918019007475,0.4198743877054568
cart,0.0,1.0,4,β10,1,1.0305368305150653,0.4364462922727626,0.5940905382423027
cart,0.0,1.0,40,β₀ (intercept),1,1.0085435983166366,0.8164306896796116,0.19211290863702501
cart,0.0,1.0,40,β1,1,1.0366642727641584,1.0520241847477607,-0.015359911983602315
cart,0.0,1.0,40,β2,1,0.9580525381196752,0.47013760088502404,0.4879149372346511
cart,0.0,1.0,40,β3,1,1.0685362882263467,0.891557052962825,0.17697923526352177
cart,0.0,1.0,40,β4,1,1.0891303024848884,0.6651318106378028,0.4239984918470856
cart,0.0,1.0,40,β5,1,1.0066931742698555,0.5990668372381945,0.40762633703166096
cart,0.0,1.0,40,β6,1,1.027571120775813,0.33810198245389866,0.6894691383219143
cart,0.0,1.0,40,β7,1,1.0021401141651611,0.1791333067384169,0.8230068074267443
cart,0.0,1.0,40,β8,1,0.9864037522989343,0.3633788649529445,0.6230248873459898
cart,0.0,1.0,40,β9,1,0.9785462777979004,0.622829564495121,0.35571671330277943
cart,0.0,1.0,40,β10,1,0.9924348823631691,0.48815209394441367,0.5042827884187555
cart,0.0,1.0,41,β₀ (intercept),1,1.084961910533761,0.9088084710516328,0.17615343948212814
cart,0.0,1.0,41,β1,1,1.0241093303097675,0.21394246519233728,0.8101668651174302
cart,0.0,1.0,41,β2,1,1.0788697496264292,0.6949219883959215,0.3839477612305078
cart,0.0,1.0,41,β3,1,1.0238407842526915,0.3321837623838578,0.6916570218688338
cart,0.0,1.0,41,β4,1,1.0601349883304974,0.8521275715056367,0.20800741682486068
cart,0.0,1.0,41,β5,1,1.0266028600666786,0.8781204489150919,0.14848241115158667
cart,0.0,1.0,41,β6,1,0.9872893605827064,1.26357513474763,-0.2762857741649236
cart,0.0,1.0,41,β7,1,0.9905634183013927,0.1684003511680226,0.8221630671333702
cart,0.0,1.0,41,β8,1,0.9944006146847196,0.5690078581490263,0.4253927565356933
cart,0.0,1.0,41,β9,1,1.0383253749024695,0.6281663309324214,0.4101590439700481
cart,0.0,1.0,41,β10,1,1.0333527884364182,0.7771261252872929,0.25622666314912534
cart,0.0,1.0,42,β₀ (intercept),1,1.0530755752426946,0.8924425158159055,0.16063305942678907
cart,0.0,1.0,42,β1,1,0.9734233646566396,0.4271256017534641,0.5462977629031756
cart,0.0,1.0,42,β2,1,0.990720693102263,0.5700277872845232,0.42069290581773977
cart,0.0,1.0,42,β3,1,0.991987288082625,0.4977323677156636,0.49425492036696145
cart,0.0,1.0,42,β4,1,0.9955104561507306,0.6566499805571615,0.33886047559356913
cart,0.0,1.0,42,β5,1,1.0110979974988334,0.4798144095300345,0.5312835879687989
cart,0.0,1.0,42,β6,1,0.9836571846705897,0.5776787059307744,0.4059784787398153
cart,0.0,1.0,42,β7,1,1.0210952276943808,0.7259205541177315,0.2951746735766493
cart,0.0,1.0,42,β8,1,0.9747558620533449,0.5671592330167721,0.4075966290365728
cart,0.0,1.0,42,β9,1,1.0203440854702455,0.6063860542268819,0.4139580312433636
cart,0.0,1.0,42,β10,1,0.998255822140077,0.37192008444288466,0.6263357376971923
cart,0.0,1.0,43,β₀ (intercept),1,0.9731089668233056,1.0695959229543557,-0.09648695613105007
cart,0.0,1.0,43,β1,1,1.0015415005137762,0.620919965902228,0.38062153461154824
cart,0.0,1.0,43,β2,1,0.9494072002714249,0.6270851970091665,0.32232200326225835
cart,0.0,1.0,43,β3,1,1.013565327912903,0.679607154267508,0.33395817364539515
cart,0.0,1.0,43,β4,1,0.9764786979662303,0.6200640758072276,0.35641462215900277
cart,0.0,1.0,43,β5,1,1.020051989536437,0.4372941541553733,0.5827578353810637
cart,0.0,1.0,43,β6,1,1.0235764038814914,0.9101610655513603,0.11341533833013107
cart,0.0,1.0,43,β7,1,0.9864643805331965,0.8712596928058404,0.11520468772735615
cart,0.0,1.0,43,β8,1,0.9771831094511672,0.5611812030299116,0.41600190642125556
cart,0.0,1.0,43,β9,1,1.048878326701,0.30279325986500516,0.7460850668359948
cart,0.0,1.0,43,β10,1,0.9542127049000906,0.3097585477494234,0.6444541571506672
cart,0.0,1.0,44,β₀ (intercept),1,1.0143259582030428,1.0445481479744856,-0.030222189771442753
cart,0.0,1.0,44,β1,1,0.9371481571355809,0.6810560338791901,0.25609212325639075
cart,0.0,1.0,44,β2,1,1.038066485301812,0.7852571831028444,0.2528093021989676
cart,0.0,1.0,44,β3,1,1.0038685663822597,0.44776494162953895,0.5561036247527208
cart,0.0,1.0,44,β4,1,0.9422058003875275,0.6672969953539173,0.27490880503361026
cart,0.0,1.0,44,β5,1,0.9947341776876361,0.5034667244919585,0.49126745319567755
cart,0.0,1.0,44,β6,1,1.0141195186800696,0.22653016980324542,0.7875893488768242
cart,0.0,1.0,44,β7,1,0.9827973456065145,0.8203479988636716,0.16244934674284295
cart,0.0,1.0,44,β8,1,1.010522674812764,0.4263693874307462,0.5841532873820179
cart,0.0,1.0,44,β9,1,1.008906915094346,0.6454859708998031,0.36342094419454285
cart,0.0,1.0,44,β10,1,1.052980081136728,0.7977315072634044,0.25524857387332367
cart,0.0,1.0,45,β₀ (intercept),1,1.007776732753096,1.0370210401323119,-0.029244307379215906
cart,0.0,1.0,45,β1,1,0.9751083546849126,0.5238826277333124,0.45122572695160024
cart,0.0,1.0,45,β2,1,1.0177180159310977,0.39545644060528795,0.6222615753258097
cart,0.0,1.0,45,β3,1,1.0501785939290498,0.6031276536702621,0.44705094025878767
cart,0.0,1.0,45,β4,1,0.9857992131054767,0.8481998681169921,0.13759934498848458
cart,0.0,1.0,45,β5,1,1.0297532896152217,0.5670183313264531,0.46273495828876865
cart,0.0,1.0,45,β6,1,0.9910791482982071,0.606475400603782,0.38460374769442507
cart,0.0,1.0,45,β7,1,0.9896276853237655,0.645506288692195,0.3441213966315706
cart,0.0,1.0,45,β8,1,1.0598181915489655,0.9005007128033892,0.15931747874557634
cart,0.0,1.0,45,β9,1,0.967792252700038,0.32855210008587055,0.6392401526141674
cart,0.0,1.0,45,β10,1,1.0239489142767448,0.42740876909679354,0.5965401451799512
cart,0.0,1.0,46,β₀ (intercept),1,1.023475433683981,1.1793981578338792,-0.15592272414989816
cart,0.0,1.0,46,β1,1,0.9842052502877334,0.6028040949032794,0.38140115538445407
cart,0.0,1.0,46,β2,1,1.0353285752327661,0.7422040465333886,0.29312452869937755
cart,0.0,1.0,46,β3,1,0.9875271098100585,0.6178402212339279,0.36968688857613063
cart,0.0,1.0,46,β4,1,1.0152522596431977,0.7271303310981944,0.2881219285450033
cart,0.0,1.0,46,β5,1,1.0165621039296455,0.6431338243926092,0.3734282795370363
cart,0.0,1.0,46,β6,1,0.9381588289057388,0.19831442276615113,0.7398444061395877
cart,0.0,1.0,46,β7,1,0.9824770984231322,0.6826301949341048,0.2998469034890274
cart,0.0,1.0,46,β8,1,0.9971693246543022,0.6192223057002488,0.37794701895405336
cart,0.0,1.0,46,β9,1,1.0059560713173659,0.543184072517189,0.46277199880017683
cart,0.0,1.0,46,β10,1,1.031233184553963,0.5192417856835286,0.5119913988704344
cart,0.0,1.0,47,β₀ (intercept),1,1.0452955873208378,1.1878965092053622,-0.14260092188452433
cart,0.0,1.0,47,β1,1,0.9956961360137646,0.8311931442836408,0.16450299173012384
cart,0.0,1.0,47,β2,1,1.0133966475002698,0.6609593967656451,0.35243725073462473
cart,0.0,1.0,47,β3,1,0.9870257632264285,0.4589278556975305,0.5280979075288981
cart,0.0,1.0,47,β4,1,0.9825881606328176,0.623679123939481,0.3589090366933366
cart,0.0,1.0,47,β5,1,0.9720787529247396,0.74646962257842,0.22560913034631958
cart,0.0,1.0,47,β6,1,1.0157625225866802,0.42022483666824273,0.5955376859184375
cart,0.0,1.0,47,β7,1,1.019263542668362,0.8301434595952835,0.1891200830730786
cart,0.0,1.0,47,β8,1,1.0214294930926142,0.3551019238523019,0.6663275692403123
cart,0.0,1.0,47,β9,1,1.01084560179468,0.5756940027490914,0.43515159904558864
cart,0.0,1.0,47,β10,1,1.030679342548401,0.5140538781077821,0.516625464440619
cart,0.0,1.0,48,β₀ (intercept),1,1.0486486800391335,1.098385108442455,-0.049736428403321487
cart,0.0,1.0,48,β1,1,1.0259487333378485,0.9330238815947451,0.09292485174310339
cart,0.0,1.0,48,β2,1,0.9384338876506182,0.5262620145296374,0.4121718731209808
cart,0.0,1.0,48,β3,1,1.0131458641188964,0.7317900723569335,0.2813557917619629
cart,0.0,1.0,48,β4,1,1.023146357431397,0.7683508509601512,0.2547955064712458
cart,0.0,1.0,48,β5,1,1.0382689525348614,0.8577139355475174,0.180555016987344
cart,0.0,1.0,48,β6,1,1.0141209017420014,0.6647940104990254,0.349326891242976
cart,0.0,1.0,48,β7,1,1.0303082699954935,0.8705990144817968,0.15970925551369675
cart,0.0,1.0,48,β8,1,0.9624042009125644,0.5032029093175794,0.459201291594985
cart,0.0,1.0,48,β9,1,0.9956458261563601,0.40427683160888644,0.5913689945474736
cart,0.0,1.0,48,β10,1,1.0393477450924886,0.4136228066848435,0.6257249384076451
cart,0.0,1.0,49,β₀ (intercept),1,0.9915585469455644,1.19672065569765,-0.20516210875208551
cart,0.0,1.0,49,β1,1,1.0289826314372645,0.8628545576028958,0.16612807383436878
cart,0.0,1.0,49,β2,1,0.9909471368465241,0.15172986726045762,0.8392172695860665
cart,0.0,1.0,49,β3,1,1.0014660603796142,0.4022377532114211,0.5992283071681931
cart,0.0,1.0,49,β4,1,1.0347026561567134,0.6555571612106523,0.3791454949460611
cart,0.0,1.0,49,β5,1,0.9994123771973665,0.4940133222825531,0.5053990549148134
cart,0.0,1.0,49,β6,1,1.0341908112571658,0.702509071344525,0.3316817399126408
cart,0.0,1.0,49,β7,1,1.0432594605828123,0.6189353133660903,0.42432414721672196
cart,0.0,1.0,49,β8,1,0.9783899547436836,0.32873369756226256,0.6496562571814211
cart,0.0,1.0,49,β9,1,1.0210440531401754,0.9143890560650324,0.10665499707514303
cart,0.0,1.0,49,β10,1,1.0078123405259396,0.3990302596665634,0.6087820808593762
cart,0.0,1.0,5,β₀ (intercept),1,1.0535819964072413,0.830744349256506,0.22283764715073529
cart,0.0,1.0,5,β1,1,1.0158551928802395,0.3559768335657605,0.659878359314479
cart,0.0,1.0,5,β2,1,1.0074488944004725,0.5078439569125568,0.4996049374879157
cart,0.0,1.0,5,β3,1,1.0192704970934612,0.37474372805920925,0.644526769034252
cart,0.0,1.0,5,β4,1,0.9757828036396938,0.46432072836814686,0.511462075271547
cart,0.0,1.0,5,β5,1,0.99304927487667,0.6828406388979874,0.31020863597868265
cart,0.0,1.0,5,β6,1,1.028591093737272,0.8876279697857604,0.14096312395151156
cart,0.0,1.0,5,β7,1,1.014379874476005,0.847411480374404,0.16696839410160114
cart,0.0,1.0,5,β8,1,0.994148914320534,0.8781465377767093,0.11600237654382473
cart,0.0,1.0,5,β9,1,1.0429597214298163,0.41010621526185537,0.632853506167961
cart,0.0,1.0,5,β10,1,0.9373502668506297,0.5429225382278762,0.39442772862275355
cart,0.0,1.0,50,β₀ (intercept),1,1.0545208789610392,1.2135346099286923,-0.15901373096765314
cart,0.0,1.0,50,β1,1,1.0445387087895326,0.4723605648557534,0.5721781439337792
cart,0.0,1.0,50,β2,1,0.9830759171223779,0.4208186187264039,0.5622572983959739
cart,0.0,1.0,50,β3,1,1.0564467050933615,0.6752718309657555,0.381174874127606
cart,0.0,1.0,50,β4,1,0.999984833101717,0.6356546164988323,0.3643302166028848
cart,0.0,1.0,50,β5,1,1.0429095615938493,1.0261712752263514,0.016738286367497857
cart,0.0,1.0,50,β6,1,1.0402763918265712,0.37654316462695564,0.6637332271996155
cart,0.0,1.0,50,β7,1,0.9829989247598826,0.4842785482996419,0.4987203764602407
cart,0.0,1.0,50,β8,1,0.9679337195634405,0.8533260385878347,0.11460768097560581
cart,0.0,1.0,50,β9,1,1.0379764009484762,0.3186046666026951,0.719371734345781
cart,0.0,1.0,50,β10,1,1.0165435046099542,0.6535721047262377,0.3629713998837165
cart,0.0,1.0,51,β₀ (intercept),1,1.0174919854518942,1.205965830439356,-0.18847384498746167
cart,0.0,1.0,51,β1,1,0.994933062817263,0.655151842077729,0.339781220739534
cart,0.0,1.0,51,β2,1,0.9809362124134171,0.31789827543071764,0.6630379369826995
cart,0.0,1.0,51,β3,1,0.975975806251738,0.5976912754169239,0.37828453083481406
cart,0.0,1.0,51,β4,1,1.0232599716933868,0.17392996388068194,0.8493300078127048
cart,0.0,1.0,51,β5,1,1.0148519197723265,0.6783699547959102,0.33648196497641625
cart,0.0,1.0,51,β6,1,1.043104415432189,0.6311518085902494,0.41195260684193946
cart,0.0,1.0,51,β7,1,0.9855607122375942,0.3806361552576985,0.6049245569798958
cart,0.0,1.0,51,β8,1,1.0334952331662517,0.8315455303724874,0.20194970279376434
cart,0.0,1.0,51,β9,1,1.0783694060413178,0.6505633816461142,0.42780602439520365
cart,0.0,1.0,51,β10,1,0.9819802733692898,0.743938541784372,0.23804173158491782
cart,0.0,1.0,52,β₀ (intercept),1,1.0259194993156735,0.8414687528596138,0.18445074645605974
cart,0.0,1.0,52,β1,1,1.0096227214878497,0.4378181225614006,0.5718045989264491
cart,0.0,1.0,52,β2,1,1.0192410915863142,0.5715909259706109,0.44765016561570325
cart,0.0,1.0,52,β3,1,0.965298191564092,0.677039316779463,0.28825887478462897
cart,0.0,1.0,52,β4,1,0.9853121024349487,0.4003258359130095,0.5849862665219392
cart,0.0,1.0,52,β5,1,0.9978146219996986,0.4459275459884301,0.5518870760112685
cart,0.0,1.0,52,β6,1,0.9997034981929795,0.8482600334622341,0.15144346473074544
cart,0.0,1.0,52,β7,1,0.9947243450243846,0.6670336520657346,0.32769069295864994
cart,0.0,1.0,52,β8,1,0.99188985477792,0.8024853240407843,0.1894045307371357
cart,0.0,1.0,52,β9,1,0.9464828139854864,0.6502800600650783,0.29620275392040807
cart,0.0,1.0,52,β10,1,1.027244419076011,0.6681608488536359,0.35908357022237514
cart,0.0,1.0,53,β₀ (intercept),1,1.0284184979976159,0.897572732404987,0.13084576559262884
cart,0.0,1.0,53,β1,1,0.9670803617815952,0.151402103470823,0.8156782583107722
cart,0.0,1.0,53,β2,1,0.9785300656007683,0.3668199798598386,0.6117100857409297
cart,0.0,1.0,53,β3,1,1.0096535826258406,0.431220626913624,0.5784329557122165
cart,0.0,1.0,53,β4,1,0.9990725457369831,0.664810391162864,0.3342621545741191
cart,0.0,1.0,53,β5,1,1.0169478854212977,0.6229885535531361,0.39395933186816157
cart,0.0,1.0,53,β6,1,0.9593669834612544,0.7048331942096775,0.2545337892515769
cart,0.0,1.0,53,β7,1,0.9931300627194659,0.4893803885655811,0.5037496741538848
cart,0.0,1.0,53,β8,1,0.9934428216683313,0.2640036621007191,0.7294391595676122
cart,0.0,1.0,53,β9,1,0.9995680152112856,0.5822846884532411,0.41728332675804447
cart,0.0,1.0,53,β10,1,0.996718763600378,0.8226471089052059,0.17407165469517216
cart,0.0,1.0,54,β₀ (intercept),1,0.9566664415191779,0.9527179762335711,0.003948465285606773
cart,0.0,1.0,54,β1,1,0.95137904090162,0.2605825441383381,0.6907964967632818
cart,0.0,1.0,54,β2,1,0.9946417106170922,0.7272458528735962,0.26739585774349595
cart,0.0,1.0,54,β3,1,0.9982798855796486,0.9864648579132641,0.011815027666384537
cart,0.0,1.0,54,β4,1,1.003023347484049,0.7775438335892382,0.2254795138948109
cart,0.0,1.0,54,β5,1,1.032918578521896,0.6513421416659928,0.38157643685590314
cart,0.0,1.0,54,β6,1,0.9575812270196224,0.541268097602257,0.4163131294173654
cart,0.0,1.0,54,β7,1,1.025458239877703,0.5956512616971598,0.42980697818054325
cart,0.0,1.0,54,β8,1,0.9819619863522157,0.3469355084147807,0.6350264779374349
