method,rho,sigma_2,rep,r2_od,r2_sd,r2_diff,ci_overlap_pct
pmm,0.0,2.0,38,0.8337668544096952,0.806891356532214,0.026875497877481225,54.77960022047609
pmm,0.0,2.0,39,0.8294034894434131,0.8426325285532784,-0.013229039109865282,69.63662582838987
pmm,0.0,2.0,4,0.8280544450580409,0.8197964556548187,0.008257989403222199,75.23457382236826
pmm,0.0,2.0,40,0.8375425425590832,0.841654131036887,-0.004111588477803796,74.7877759741623
pmm,0.0,2.0,41,0.8276820926116862,0.8239027149056797,0.003779377706006559,68.44386926623942
pmm,0.0,2.0,42,0.853129700072482,0.8548821387889222,-0.0017524387164401523,70.16639532845646
pmm,0.0,2.0,43,0.8203467309076764,0.814318576889993,0.006028154017683418,67.01104675957104
pmm,0.0,2.0,44,0.8324701732719628,0.8176633528729873,0.014806820398975518,85.18880840311793
pmm,0.0,2.0,45,0.8146467312144704,0.8093757422963158,0.005270988918154584,72.65272194978517
pmm,0.0,2.0,46,0.8326586471967012,0.8142647087359572,0.018393938460743997,76.69528050303225
pmm,0.0,2.0,47,0.8307946415666768,0.8303233693316454,0.0004712722350314058,75.71951534367179
pmm,0.0,2.0,48,0.8377172227616552,0.8217086160272072,0.016008606734447928,70.1163845115842
pmm,0.0,2.0,49,0.8309304140595196,0.7994981410030405,0.03143227305647911,61.63983643553236
pmm,0.0,2.0,5,0.8371851603599547,0.8130620514894171,0.02412310887053759,72.926375914768
pmm,0.0,2.0,50,0.8369007618002482,0.8489246413287339,-0.012023879528485715,68.34233863867144
pmm,0.0,2.0,51,0.8465990753153351,0.809741675053333,0.036857400262002016,66.35524007023626
pmm,0.0,2.0,52,0.8377946883235878,0.8142525707936741,0.023542117529913753,69.44967357363598
pmm,0.0,2.0,53,0.8246505471223915,0.8317600461936993,-0.007109499071307757,63.79501841087972
pmm,0.0,2.0,54,0.8348613092988558,0.8388442168506147,-0.003982907551758896,63.74405750469082
pmm,0.0,2.0,55,0.8029082434331026,0.8080346820430667,-0.00512643860996409,70.46358152060856
pmm,0.0,2.0,56,0.8353138259495742,0.8277322795072581,0.007581546442316012,66.06467304194922
pmm,0.0,2.0,57,0.8353749019840302,0.8316034352103684,0.0037714667736618024,72.1289480841889
pmm,0.0,2.0,58,0.8398495302418321,0.843965100132638,-0.00411556989080597,63.04506319371874
pmm,0.0,2.0,59,0.8159764330701396,0.8061008603135126,0.009875572756626982,83.90956167855407
pmm,0.0,2.0,6,0.8351580807574029,0.8226278747337835,0.012530206023619428,67.08470807877322
pmm,0.0,2.0,60,0.8533590958498121,0.8571955089408774,-0.003836413091065305,79.08151356933463
pmm,0.0,2.0,61,0.8375770521983357,0.8359806237213436,0.00159642847699204,67.92359121381118
pmm,0.0,2.0,62,0.8162813036693484,0.8236191198238332,-0.007337816154484811,64.71812821718719
pmm,0.0,2.0,63,0.8310660165005913,0.8177132787532585,0.01335273774733281,68.92012061582372
pmm,0.0,2.0,64,0.8525219107537364,0.8649208604194362,-0.012398949665699766,75.42364438582185
pmm,0.0,2.0,65,0.8298940711530548,0.8085405346310856,0.021353536521969252,75.7720685997681
pmm,0.0,2.0,66,0.832455248020251,0.7984152574819801,0.03403999053827089,84.10970762689865
pmm,0.0,2.0,67,0.8442592720723352,0.8568864291254616,-0.012627157053126448,65.97891801158016
pmm,0.0,2.0,68,0.8486536416863557,0.8625600870702782,-0.013906445383922494,69.93685044864706
pmm,0.0,2.0,69,0.8257106110134259,0.8021309462014099,0.02357966481201601,70.02756309629709
pmm,0.0,2.0,7,0.8397394615737728,0.8265510985420439,0.013188363031728878,82.59118849986231
pmm,0.0,2.0,70,0.8369211725738357,0.801395588597844,0.035525583975991704,57.03194723923721
pmm,0.0,2.0,71,0.8407034511218723,0.8453655006593038,-0.004662049537431545,48.65267991337774
pmm,0.0,2.0,72,0.832906557397408,0.8271057520200237,0.005800805377384366,67.81221063306913
pmm,0.0,2.0,73,0.8284026496776805,0.8453288706231503,-0.016926220945469805,74.59660525765335
pmm,0.0,2.0,74,0.8430289742350139,0.8284528895371098,0.014576084697904057,72.43110992466924
pmm,0.0,2.0,75,0.8497832797240862,0.8319536226112112,0.017829657112874986,69.1084263867786
pmm,0.0,2.0,76,0.8391939743666608,0.8328778116949151,0.006316162671745618,79.69192065486878
pmm,0.0,2.0,77,0.8315839474748339,0.8327458781649277,-0.0011619306900938486,73.93696031526592
pmm,0.0,2.0,78,0.8337346429209991,0.8190350811507484,0.014699561770250669,79.7948575704364
pmm,0.0,2.0,79,0.8432163886765612,0.8419285917148249,0.0012877969617363094,69.38018069673312
pmm,0.0,2.0,8,0.8401311013505021,0.8141529353158536,0.02597816603464842,72.19760234785926
pmm,0.0,2.0,80,0.8415919033092314,0.8513095659814418,-0.009717662672210414,73.57039315478937
pmm,0.0,2.0,81,0.8282434564127489,0.8240708422059844,0.004172614206764513,67.99605580513975
pmm,0.0,2.0,82,0.8230359103352993,0.841511274920449,-0.018475364585149645,66.74349453719468
pmm,0.0,2.0,83,0.8355821388469902,0.8305218343377255,0.005060304509264646,64.83693544901902
pmm,0.0,2.0,84,0.8340605081614514,0.8337246025556426,0.0003359056058087617,80.467150467611
pmm,0.0,2.0,85,0.8469474942979063,0.8511143888987494,-0.004166894600843074,67.8612814494089
pmm,0.0,2.0,86,0.8340967007462148,0.8220640296429526,0.012032671103262227,70.39612737234052
pmm,0.0,2.0,87,0.8323423420331135,0.8143007881326161,0.018041553900497442,58.81103172653168
pmm,0.0,2.0,88,0.8532999253006539,0.8398851487744755,0.013414776526178396,68.70304704821302
pmm,0.0,2.0,89,0.8433037980234007,0.828079611143593,0.015224186879807755,63.85478068653663
pmm,0.0,2.0,9,0.8320646333659043,0.8414119810738988,-0.009347347707994502,60.38273943997019
pmm,0.0,2.0,90,0.8437395436466673,0.8464416974077397,-0.0027021537610724122,43.334902871638135
pmm,0.0,2.0,91,0.8236174064476871,0.8044201115441013,0.019197294903585793,66.6989459440649
pmm,0.0,2.0,92,0.8320705768288319,0.8473791537588402,-0.01530857693000831,60.51466778149
pmm,0.0,2.0,93,0.8358009974907842,0.8440032224653663,-0.008202224974582117,66.13749994367946
pmm,0.0,2.0,94,0.8410897754092885,0.8544487825063201,-0.013359007097031528,79.5241254614085
pmm,0.0,2.0,95,0.8262318424581419,0.8233859124130303,0.0028459300451115777,74.98393615570997
pmm,0.0,2.0,96,0.8313011233218308,0.8270141669729275,0.004286956348903304,73.42877405678713
pmm,0.0,2.0,97,0.8304694409202471,0.800583669996193,0.02988577092405409,75.50499670935011
pmm,0.0,2.0,98,0.8362284226518142,0.8382857912666811,-0.002057368614866939,74.76662895450002
pmm,0.0,2.0,99,0.8388987247925527,0.83982911744538,-0.0009303926528273498,58.826950313411395
pmm,0.3,1.0,1,0.973824282011616,0.9741443611973942,-0.0003200791857782548,82.54912139205966
pmm,0.3,1.0,10,0.9753316222135282,0.97562651916394,-0.00029489695041184927,73.789233950817
pmm,0.3,1.0,100,0.9733787509769781,0.9739045930339143,-0.0005258420569361766,71.2445979684071
pmm,0.3,1.0,11,0.9712999740394731,0.9743778864384538,-0.003077912398980698,69.03425065638422
pmm,0.3,1.0,12,0.9735244630163734,0.9742093859868879,-0.0006849229705144788,61.157758193051784
pmm,0.3,1.0,13,0.9747362591138206,0.975488095640016,-0.0007518365261954818,66.44078831980937
pmm,0.3,1.0,14,0.9716578144611514,0.9716043189826491,5.349547850230785e-05,74.23587557331703
pmm,0.3,1.0,15,0.974567292576595,0.9740901711754425,0.0004771214011525249,82.03938288684085
pmm,0.3,1.0,16,0.974592176392692,0.9719655923071525,0.0026265840855395073,62.685006071893554
pmm,0.3,1.0,17,0.9713253430672271,0.9738671023223446,-0.0025417592551175705,72.61411587887153
pmm,0.3,1.0,18,0.9749148719468308,0.9776833698145211,-0.0027684978676902894,60.543679147835775
pmm,0.3,1.0,19,0.9749419784484448,0.9771317455778771,-0.0021897671294323073,68.00856217325457
pmm,0.3,1.0,2,0.974862290243002,0.9717143597375261,0.0031479305054759044,80.89500624803424
pmm,0.3,1.0,20,0.9750107225562455,0.9742636608683921,0.0007470616878534342,63.10657966504202
pmm,0.3,1.0,21,0.9720313461095763,0.9725144843901459,-0.00048313828056956165,74.6606850026951
pmm,0.3,1.0,22,0.9733360139224515,0.9764896249916695,-0.0031536110692179653,64.92439027146091
pmm,0.3,1.0,23,0.976948663440368,0.9768373172923682,0.00011134614799979126,72.90391752180237
pmm,0.3,1.0,24,0.9732672729480342,0.9747565665978991,-0.0014892936498649423,61.95754394897228
pmm,0.3,1.0,25,0.9739630441184356,0.9742676631752992,-0.0003046190568636309,63.12977655679284
pmm,0.3,1.0,26,0.9753057213249884,0.9735216999388092,0.0017840213861791687,78.64138481258695
pmm,0.3,1.0,27,0.9752081502397747,0.9740327608648873,0.00117538937488737,65.85278245163738
pmm,0.3,1.0,28,0.9740677679935146,0.9728648255740276,0.0012029424194869298,69.77157706600059
pmm,0.3,1.0,29,0.9725493088350288,0.9751506271468249,-0.002601318311796108,68.47623851471468
pmm,0.3,1.0,3,0.9721949846383959,0.9726412808137564,-0.0004462961753605166,56.36109517965193
pmm,0.3,1.0,30,0.9759127824421445,0.9787505673822492,-0.0028377849401046706,65.85918696422925
pmm,0.3,1.0,31,0.9752919017890272,0.9749117607595597,0.00038014102946759554,74.58862979147152
pmm,0.3,1.0,32,0.9749646033821724,0.9790196906083435,-0.004055087226171095,84.6344042594296
pmm,0.3,1.0,33,0.9739213310191323,0.9721940786303989,0.0017272523887333913,70.68264775283421
pmm,0.3,1.0,34,0.9729627535980964,0.9739050595039039,-0.0009423059058075722,62.37007058666586
pmm,0.3,1.0,35,0.9755488298098687,0.9773436350673107,-0.0017948052574420226,76.07390647645282
pmm,0.3,1.0,36,0.97490701187044,0.9732701911210457,0.0016368207493943077,79.52721670095431
pmm,0.3,1.0,37,0.9722196496878486,0.9730428964473765,-0.0008232467595279402,65.59387340040878
pmm,0.3,1.0,38,0.9734255487980568,0.9699674283118629,0.003458120486193872,76.5288635335875
pmm,0.3,1.0,39,0.974101566143108,0.9742592664198207,-0.00015770027671269116,71.14777899024244
pmm,0.3,1.0,4,0.9749726337525353,0.9767626612942524,-0.0017900275417170874,80.76141146225876
pmm,0.3,1.0,40,0.9747298892477658,0.973207922228202,0.0015219670195638635,65.35427948692056
pmm,0.3,1.0,41,0.9714677302031767,0.9674805530849557,0.0039871771182209415,68.74009419600262
pmm,0.3,1.0,42,0.9708287744913969,0.9679712447081317,0.0028575297832652558,70.72552111475724
pmm,0.3,1.0,43,0.970993956704695,0.9669375311508048,0.004056425553890186,63.76804807415656
pmm,0.3,1.0,44,0.972195161542571,0.9720584420442634,0.00013671949830762475,66.82390235392982
pmm,0.3,1.0,45,0.9739962019164721,0.9698113641421369,0.004184837774335204,76.72384053467694
pmm,0.3,1.0,46,0.9696700522632272,0.9694199028433655,0.00025014941986167827,73.64493433511014
pmm,0.3,1.0,47,0.9762722170891502,0.9752887833640634,0.000983433725086802,76.93743029474886
pmm,0.3,1.0,48,0.9741075708929445,0.9716878773714297,0.002419693521514832,75.77050311608743
pmm,0.3,1.0,49,0.9733867613831124,0.9704014081031573,0.002985353279955083,83.25981456263429
pmm,0.3,1.0,5,0.9757883975756952,0.9734510401739825,0.002337357401712703,61.72123534256587
pmm,0.3,1.0,50,0.9755332426226546,0.9757511456320964,-0.00021790300944179997,72.11160134894244
pmm,0.3,1.0,51,0.9741488988060745,0.9743698343433793,-0.00022093553730484494,67.5169417761801
pmm,0.3,1.0,52,0.9755098773711495,0.9740834546208027,0.0014264227503467675,82.19625577304738
pmm,0.3,1.0,53,0.971221444189294,0.9728415996135378,-0.0016201554242437632,77.44270702674135
pmm,0.3,1.0,54,0.9750808050721319,0.9761204360655411,-0.0010396309934092018,69.75306945025419
pmm,0.3,1.0,55,0.9732775383342247,0.9711760350604304,0.002101503273794325,70.10792715872218
pmm,0.3,1.0,56,0.9743517732664664,0.9733785723224654,0.0009732009440009959,59.924071284956895
pmm,0.3,1.0,57,0.9736411992832089,0.9740165504399795,-0.00037535115677056474,73.77905745437336
pmm,0.3,1.0,58,0.975534735237672,0.9728250709424258,0.002709664295246217,72.88701538090123
pmm,0.3,1.0,59,0.974705403467848,0.9751254105514635,-0.00042000708361555894,81.41257573804575
pmm,0.3,1.0,6,0.9746020208753023,0.9737617815221805,0.00084023935312183,62.39290968135711
pmm,0.3,1.0,60,0.9708065884691165,0.9687799949524781,0.002026593516638364,74.53213491847713
pmm,0.3,1.0,61,0.9754054846243368,0.9733620388465001,0.002043445777836772,62.015891192175545
pmm,0.3,1.0,62,0.9762639437381587,0.9760507388940894,0.0002132048440692813,72.85607932626267
pmm,0.3,1.0,63,0.9756024884339587,0.9743383233183753,0.00126416511558336,71.94251279256048
pmm,0.3,1.0,64,0.9721535086189342,0.9675344745516403,0.0046190340672939145,78.21854885026347
pmm,0.3,1.0,65,0.9738327419308154,0.9730369600578306,0.000795781872984791,71.6756884059046
pmm,0.3,1.0,66,0.9755241808667839,0.9697758515667669,0.005748329300017008,79.50201617053305
pmm,0.3,1.0,67,0.9721478890252412,0.9676059595361697,0.004541929489071506,75.48382132095458
pmm,0.3,1.0,68,0.9731768641297287,0.9754578248044151,-0.0022809606746864164,69.57048892119717
pmm,0.3,1.0,69,0.9726850746350618,0.9726189188537829,6.61557812788871e-05,72.61471642161685
pmm,0.3,1.0,7,0.9730113252549042,0.9756503062271797,-0.002638980972275551,77.14289956007306
pmm,0.3,1.0,70,0.9758596845364448,0.9748693316271403,0.0009903529093044927,68.14904923877812
pmm,0.3,1.0,71,0.974938028762023,0.9749001457509375,3.788301108542669e-05,65.614277353736
pmm,0.3,1.0,72,0.9733862457925027,0.9727324467609157,0.0006537990315869102,76.55337391086833
pmm,0.3,1.0,73,0.9761932424239435,0.976589465626465,-0.00039622320252152843,69.66399776389422
pmm,0.3,1.0,74,0.973050699648994,0.9719930695308253,0.0010576301181687287,69.4756553939978
pmm,0.3,1.0,75,0.9700928257474485,0.9704243102907252,-0.0003314845432766944,76.59468561296876
pmm,0.3,1.0,76,0.973270454537803,0.9729314593563422,0.00033899518146085494,75.08512227686379
pmm,0.3,1.0,77,0.9723754103132727,0.9707652090779108,0.00161020123536193,79.16615559283984
pmm,0.3,1.0,78,0.9721903836923116,0.9734138607592828,-0.0012234770669712347,68.83060471896835
pmm,0.3,1.0,79,0.9749186614497144,0.9754151210311355,-0.0004964595814210826,75.20668172619571
pmm,0.3,1.0,8,0.9726284236069372,0.9708781399085257,0.00175028369841157,61.71289157287019
pmm,0.3,1.0,80,0.9732511478916633,0.9719519060359093,0.0012992418557540297,74.11971814264925
pmm,0.3,1.0,81,0.9750620438201163,0.9766475307373406,-0.0015854869172242658,75.95270209754578
pmm,0.3,1.0,82,0.9750766194328377,0.9766590242289503,-0.001582404796112602,81.59421179242862
pmm,0.3,1.0,83,0.973228590121479,0.9748734885265703,-0.0016448984050912996,75.25523003217319
pmm,0.3,1.0,84,0.9748305687177712,0.9733125316491634,0.0015180370686077582,71.58896181573591
pmm,0.3,1.0,85,0.9711940241020712,0.9720647142822268,-0.0008706901801556199,76.44007734576765
pmm,0.3,1.0,86,0.9751057041078683,0.9749086884324878,0.00019701567538055187,62.80688919767996
pmm,0.3,1.0,87,0.9724367104009336,0.9706202799117206,0.0018164304892129834,75.77985448909399
pmm,0.3,1.0,88,0.9740334172212409,0.9729496284792332,0.001083788742007763,57.48598167785557
pmm,0.3,1.0,89,0.9762499566197624,0.9736773926955173,0.002572563924245097,56.85116456017223
pmm,0.3,1.0,9,0.9734870248622264,0.9714181632480862,0.002068861614140216,60.20283498206906
pmm,0.3,1.0,90,0.9733947402031701,0.9735038749866184,-0.00010913478344831695,73.76400564411492
pmm,0.3,1.0,91,0.9741242648201239,0.9723686198365824,0.0017556449835415266,73.13623090908085
pmm,0.3,1.0,92,0.9743752514138061,0.9741409036597787,0.0002343477540274197,80.79520092504895
pmm,0.3,1.0,93,0.9734513086958775,0.9723316425608548,0.0011196661350226789,72.36652150858596
pmm,0.3,1.0,94,0.9736486748013081,0.9689188668127349,0.004729807988573254,68.77416690088565
pmm,0.3,1.0,95,0.9728024346009927,0.9732656415676021,-0.0004632069666093974,70.46018628850061
pmm,0.3,1.0,96,0.9730722704095048,0.971551409732977,0.001520860676527791,77.89021365232045
pmm,0.3,1.0,97,0.9726630930952067,0.9696108615917581,0.003052231503448577,70.52319112901152
pmm,0.3,1.0,98,0.9737936535695609,0.972189367973416,0.0016042855961448943,78.75230505540542
pmm,0.3,1.0,99,0.975012290554997,0.9715834549927758,0.0034288355622212885,67.04272568354102
pmm,0.3,1.5,1,0.959110667543204,0.9629098155595051,-0.0037991480163011015,69.37921364475994
pmm,0.3,1.5,10,0.9621044567200181,0.9643775997115347,-0.002273142991516597,64.96025782529141
pmm,0.3,1.5,100,0.9605269563407426,0.9604895181629647,3.743817777790426e-05,81.07873535887512
pmm,0.3,1.5,11,0.961369853433502,0.9606792738169738,0.0006905796165281863,73.24730553042036
pmm,0.3,1.5,12,0.9598388952846595,0.9652713578510905,-0.00543246256643104,70.40989265861036
pmm,0.3,1.5,13,0.957312290205622,0.9586013088536485,-0.001289018648026441,74.40498949143223
pmm,0.3,1.5,14,0.9654213062536214,0.963845490154816,0.001575816098805416,60.2414730482828
pmm,0.3,1.5,15,0.9637906909265945,0.9606773372347786,0.0031133536918159788,73.43081766969345
pmm,0.3,1.5,16,0.9589835207828998,0.9586007581690859,0.0003827626138139806,60.90428804463942
pmm,0.3,1.5,17,0.9585114156295146,0.9638102596966268,-0.0052988440671122294,73.495735380619
pmm,0.3,1.5,18,0.9600490881419704,0.9541214754950913,0.005927612646879132,63.09675596476839
pmm,0.3,1.5,19,0.9577648457936778,0.9575182282612735,0.00024661753240429185,75.46153152118364
pmm,0.3,1.5,2,0.9596074182228788,0.9562015082323859,0.003405909990492839,63.50803174149424
pmm,0.3,1.5,20,0.9655242057906451,0.9681470927445709,-0.0026228869539257627,69.07425552567791
pmm,0.3,1.5,21,0.9566518939048533,0.9535282400680277,0.0031236538368255573,61.539408579018406
pmm,0.3,1.5,22,0.9615807842904803,0.9617131742848168,-0.00013238999433651255,73.9426400692248
pmm,0.3,1.5,23,0.9604923113920087,0.9583489793205339,0.0021433320714748794,81.85237169232623
pmm,0.3,1.5,24,0.9640373224023354,0.9654882418086406,-0.0014509194063051511,72.7952199860188
pmm,0.3,1.5,25,0.9612212970135091,0.9624614241460578,-0.0012401271325487295,61.82479796723066
pmm,0.3,1.5,26,0.967276558824603,0.96582150569742,0.0014550531271829703,73.03426761651399
pmm,0.3,1.5,27,0.9615722542061288,0.9559001917496333,0.005672062456495541,75.79649339396536
pmm,0.3,1.5,28,0.9643321615096172,0.9639898650655921,0.00034229644402505865,70.72369645438306
pmm,0.3,1.5,29,0.9604294235812714,0.9600294974035738,0.00039992617769757377,57.2474478275516
pmm,0.3,1.5,3,0.9632248485826445,0.9658797549730529,-0.0026549063904084402,67.27068060128484
pmm,0.3,1.5,30,0.9640232665907601,0.9626265500905569,0.0013967165002032322,70.29374039563068
pmm,0.3,1.5,31,0.9579058420350531,0.9554798844859543,0.0024259575490988006,72.12880740102136
pmm,0.3,1.5,32,0.9605747790674759,0.9595329844386493,0.0010417946288265867,69.21041852445491
pmm,0.3,1.5,33,0.9584859528976628,0.9614485287291737,-0.0029625758315109385,81.38056426914343
pmm,0.3,1.5,34,0.9647360288375946,0.9642506468709715,0.0004853819666230663,73.1360678225594
pmm,0.3,1.5,35,0.9569911447577435,0.9557739696220684,0.001217175135675097,61.84074309178833
pmm,0.3,1.5,36,0.9650032038861852,0.960482918821714,0.004520285064471219,79.16472296774583
pmm,0.3,1.5,37,0.9632461943808543,0.9640785528791943,-0.0008323584983399579,74.48521305971938
pmm,0.3,1.5,38,0.9656719690817523,0.9654527017973769,0.0002192672843754906,65.07056657359755
pmm,0.3,1.5,39,0.9603782566394606,0.9564263926309469,0.003951864008513772,81.14489941038492
pmm,0.3,1.5,4,0.9637623037026253,0.9641038786043686,-0.0003415749017433578,72.01473487524433
pmm,0.3,1.5,40,0.9607593046893985,0.9530698800096039,0.00768942467979461,73.82424097028523
pmm,0.3,1.5,41,0.9597547659857303,0.9604410816848236,-0.0006863156990932762,74.3720143068259
pmm,0.3,1.5,42,0.9655227079325732,0.9683099820903727,-0.0027872741577994464,74.04203429453379
pmm,0.3,1.5,43,0.9630575018679461,0.960477392929176,0.0025801089387701426,74.13958168263319
pmm,0.3,1.5,44,0.9627142058455951,0.9636749849832201,-0.0009607791376250452,77.65927420034518
pmm,0.3,1.5,45,0.9554276735735107,0.9565989691042805,-0.0011712955307698891,61.28523810142204
pmm,0.3,1.5,46,0.9639218916564549,0.9612803034643094,0.0026415881921455497,77.6120775991486
pmm,0.3,1.5,47,0.9572673039926946,0.9519749375908895,0.005292366401805082,64.50754250058932
pmm,0.3,1.5,48,0.9604509041968868,0.9570303878713806,0.0034205163255062176,76.87830041317287
pmm,0.3,1.5,49,0.9657292807169892,0.9651857751075045,0.0005435056094846846,76.2773960174555
pmm,0.3,1.5,5,0.9638664994099625,0.961258360408488,0.0026081390014744965,70.77136853986256
pmm,0.3,1.5,50,0.9637583537272959,0.9648585201532381,-0.0011001664259422395,73.67842234150747
pmm,0.3,1.5,51,0.963872968789033,0.9657714763176161,-0.0018985075285831154,71.31422781887011
pmm,0.3,1.5,52,0.9623932499993552,0.9569751744830373,0.0054180755163178995,73.93032446360085
pmm,0.3,1.5,53,0.9613010902100705,0.9627142385326042,-0.0014131483225336972,66.89581226575268
pmm,0.3,1.5,54,0.9637336711738791,0.9612441785095048,0.00248949266437426,66.87122837889487
pmm,0.3,1.5,55,0.960940088281477,0.9625879005046702,-0.0016478122231932124,63.12480799522161
pmm,0.3,1.5,56,0.9631167858765078,0.9610429560079131,0.002073829868594723,76.76614990693002
pmm,0.3,1.5,57,0.9578997978619722,0.9592376685627174,-0.0013378707007452029,79.85737314651348
pmm,0.3,1.5,58,0.9610966160689434,0.9567636568258706,0.004332959243072754,76.92649983078059
pmm,0.3,1.5,59,0.9594218355355384,0.9574481828388708,0.001973652696667605,73.95075088174407
pmm,0.3,1.5,6,0.959805777085297,0.9583206486503226,0.001485128434974392,86.90342838165256
pmm,0.3,1.5,60,0.9664823766645404,0.966649617724515,-0.0001672410599745655,79.08600380473594
pmm,0.3,1.5,61,0.9626773087964836,0.9639331482674693,-0.0012558394709857312,80.29352841167801
pmm,0.3,1.5,62,0.9646928656743953,0.9630402696243565,0.001652596050038757,65.51482528016112
pmm,0.3,1.5,63,0.9623308655264444,0.955241344012917,0.007089521513527375,64.2046966527153
pmm,0.3,1.5,64,0.9639139129476914,0.9637400421131107,0.00017387083458064723,71.9370683773201
pmm,0.3,1.5,65,0.9661641340637288,0.9693962766946727,-0.003232142630943846,65.39744374282502
pmm,0.3,1.5,66,0.9649605177551001,0.9603542802044056,0.0046062375506944475,73.80641014326244
pmm,0.3,1.5,67,0.9609138018567538,0.9573749436598844,0.0035388581968693877,74.65712654563256
pmm,0.3,1.5,68,0.9599967606964778,0.9583626767423163,0.001634083954161425,77.83571802528063
pmm,0.3,1.5,69,0.9600326187162219,0.9634386506678665,-0.0034060319516445725,66.69391520956187
pmm,0.3,1.5,7,0.9608045176224566,0.9566185578567861,0.004185959765670488,66.16608682567248
pmm,0.3,1.5,70,0.9603492029951405,0.9608380292824019,-0.0004888262872614346,61.39601576704686
pmm,0.3,1.5,71,0.9564842882222512,0.9572347435972479,-0.0007504553749967391,65.871355877317
pmm,0.3,1.5,72,0.9604674007527029,0.9626254071883429,-0.002158006435640014,71.91569476881862
pmm,0.3,1.5,73,0.9620917373843298,0.9556683346985235,0.006423402685806323,78.17313693568393
pmm,0.3,1.5,74,0.9632142845953751,0.9625624568630469,0.0006518277323281918,62.188345282866834
pmm,0.3,1.5,75,0.954192133793218,0.9486477578224896,0.005544375970728432,69.39508452032183
pmm,0.3,1.5,76,0.9599925503371374,0.9562542354704129,0.0037383148667244903,66.2629591346294
pmm,0.3,1.5,77,0.9539167662191478,0.942705321151679,0.01121144506746874,74.5878074143021
pmm,0.3,1.5,78,0.9637983542869051,0.9667770342952846,-0.0029786800083795306,72.40512885701568
pmm,0.3,1.5,79,0.960077258103063,0.9595925062372485,0.00048475186581453666,68.25315643251653
pmm,0.3,1.5,8,0.9639988402886909,0.9597206073794847,0.004278232909206148,77.47644341108145
pmm,0.3,1.5,80,0.9590413525218949,0.9593802544828121,-0.0003389019609171262,77.87635840720046
pmm,0.3,1.5,81,0.961201445468405,0.9615039988306294,-0.0003025533622244003,62.93161931518004
pmm,0.3,1.5,82,0.9594103210175957,0.9583193555687268,0.0010909654488688858,79.97687244213148
pmm,0.3,1.5,83,0.9620697091392778,0.9610887594361893,0.000980949703088485,78.7212628188148
pmm,0.3,1.5,84,0.9599556640123067,0.9586724791566985,0.0012831848556081882,68.196206723815
pmm,0.3,1.5,85,0.9610893350208487,0.966925996924678,-0.005836661903829254,79.2444318207127
pmm,0.3,1.5,86,0.963849919910695,0.9649208123004049,-0.001070892389709921,71.7941513497196
pmm,0.3,1.5,87,0.9554433557402376,0.9536943098552739,0.001749045884963718,77.8779559420968
pmm,0.3,1.5,88,0.9597820083829345,0.9577107551632993,0.002071253219635194,70.8436487602278
pmm,0.3,1.5,89,0.9595285988596871,0.9554612160507191,0.004067382808968012,71.23693982378038
pmm,0.3,1.5,9,0.9608893191486905,0.9581842841597139,0.0027050349889765624,77.72086470962654
pmm,0.3,1.5,90,0.9620568608111868,0.9577284319894364,0.004328428821750441,63.91857933667634
pmm,0.3,1.5,91,0.9613807738621403,0.9621256792885524,-0.0007449054264121457,73.66768777802177
pmm,0.3,1.5,92,0.964726996868404,0.9666871687376118,-0.0019601718692078274,77.5880617791371
pmm,0.3,1.5,93,0.960809092025819,0.9550699074674376,0.005739184558381405,71.56768556287933
pmm,0.3,1.5,94,0.9605172970965263,0.9635489028793565,-0.003031605782830127,75.49949047405526
pmm,0.3,1.5,95,0.9631967036497207,0.9569512996946421,0.0062454039550785545,79.13407822701073
pmm,0.3,1.5,96,0.9597171384093586,0.9614814806062011,-0.0017643421968425166,84.54812090367518
pmm,0.3,1.5,97,0.9644349947468775,0.9661431690046929,-0.0017081742578153314,73.12537695687516
pmm,0.3,1.5,98,0.9603550267406972,0.9581957017304539,0.002159325010243296,77.98663039561752
pmm,0.3,1.5,99,0.9608202891098894,0.9646280632569776,-0.0038077741470882165,71.05940896596363
pmm,0.3,2.0,1,0.9453530017126716,0.9414192859402649,0.003933715772406643,74.88064397806569
pmm,0.3,2.0,10,0.9501624838295171,0.947723505491114,0.0024389783384031194,75.90415703203008
pmm,0.3,2.0,100,0.9472394392340145,0.9470151322463929,0.00022430698762165857,70.29385046457901
pmm,0.3,2.0,11,0.9474723584084709,0.9553856398561837,-0.007913281447712861,80.25448425133982
pmm,0.3,2.0,12,0.9444367553608767,0.943892084628508,0.0005446707323686351,69.48715327255981
pmm,0.3,2.0,13,0.9499466966673626,0.9520048977108375,-0.002058201043474872,64.33474238211392
pmm,0.3,2.0,14,0.9507743116939537,0.9554157268812358,-0.004641415187282116,66.96011516843178
pmm,0.3,2.0,15,0.9499907617448506,0.9445688885878498,0.005421873157000823,63.88543172060874
pmm,0.3,2.0,16,0.9498364720405646,0.9418131080147742,0.008023364025790403,67.63889977173066
pmm,0.3,2.0,17,0.9508175192722692,0.9455845616942258,0.005232957578043429,71.12248427019863
pmm,0.3,2.0,18,0.9526278230369164,0.948631798862016,0.003996024174900414,69.37473621153077
pmm,0.3,2.0,19,0.9422689037124135,0.9391386588223171,0.0031302448900963897,82.18950462099606
pmm,0.3,2.0,2,0.9453310704371526,0.9365211481130484,0.008809922324104158,65.51941104024543
